"GeoUID","CMA_UID","CD_UID","CCS_UID","CSD_UID","Population2016","Region_name","freeman_cma_gentrifiable","freeman_cma_gentrified","freeman_cd_gentrifiable","freeman_cd_gentrified","freeman_ccs_gentrifiable","freeman_ccs_gentrified","ding_cma_gentrifiable","ding_cma_gentrified","ding_cma_gentrified_category","ding_cd_gentrifiable","ding_cd_gentrified","ding_cd_gentrified_category","ding_ccs_gentrifiable","ding_ccs_gentrified","ding_ccs_gentrified_category","grube_cma_gentrifiable","grube_cma_gentrified","grube_cd_gentrifiable","grube_cd_gentrified","grube_ccs_gentrifiable","grube_ccs_gentrified","steinmetz_cma_gentrifiable","steinmetz_cma_gentrified","steinmetz_cd_gentrifiable","steinmetz_cd_gentrified","steinmetz_ccs_gentrifiable","steinmetz_ccs_gentrified"
"5800161.02","35580","3553","3553005","3553005",2894,"Greater Sudbury",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,0,0,0,0,0,0
"5900018.01","35590","3557","3557061","3557061",3199,"Sault Ste. Marie",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5370026.05","35537","3525","3525005","3525005",4100,"Hamilton",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,1,0,1,0,1,0
"5350500.02","35535","3521","3521010","3521005",4874,"Mississauga",1,1,1,1,1,1,1,1,"moderate",1,1,"intense",1,1,"intense",1,1,1,1,1,0,1,0,1,0,1,0
"5390203.01","35539","3526","3526043","3526043",5282,"Niagara Falls",1,0,1,0,0,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,1,0,1,0,1,0
"5390203.02","35539","3526","3526043","3526043",3549,"Niagara Falls",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,1,0,1,0,0,0,0,0,0,0
"5350047.04","35535","3520","3520005","3520005",2846,"Toronto",1,1,0,0,0,0,1,1,"intense",0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5350511.01","35535","3521","3521010","3521005",6166,"Mississauga",1,0,1,0,1,0,1,0,,1,0,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
"8350160.03","48835","4811","4811034","4811804",1690,"Stony Plain 135",0,0,0,0,0,0,0,0,,0,0,,1,0,,1,0,1,0,1,0,0,0,0,0,0,0
"5350613.01","35535","3524","3524001","3524001",4134,"Oakville",0,0,1,0,1,0,0,0,,1,0,,1,0,,0,0,1,0,1,0,0,0,0,0,0,0
"5350511.02","35535","3521","3521010","3521005",4714,"Mississauga",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,0,0,1,0,1,0
"5370080.01","35537","3525","3525005","3525005",2197,"Hamilton",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5350509.02","35535","3521","3521010","3521005",3168,"Mississauga",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5350513.01","35535","3521","3521010","3521005",6973,"Mississauga",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5350513.02","35535","3521","3521010","3521005",6352,"Mississauga",1,0,1,1,1,1,1,0,,1,1,"moderate",1,1,"moderate",1,0,1,0,1,0,1,0,1,0,1,0
"5350451.02","35535","3519","3519048","3519048",4932,"Newmarket",1,0,1,0,1,0,1,1,"moderate",1,0,,1,0,,1,0,1,0,1,0,0,0,1,0,1,0
"5350452.01","35535","3519","3519048","3519048",3153,"Newmarket",0,0,1,0,1,0,0,0,,1,0,,1,0,,1,0,1,0,1,0,0,0,0,0,0,0
"5350452.02","35535","3519","3519048","3519048",4978,"Newmarket",1,1,1,0,1,0,1,1,"moderate",1,0,,1,0,,1,0,1,0,1,0,0,0,1,0,0,0
"5370207.01","35537","3524","3524002","3524002",6520,"Burlington",0,0,1,0,0,0,0,0,,1,0,,0,0,,0,0,0,0,0,0,0,0,1,0,0,0
"5370207.02","35537","3524","3524002","3524002",5975,"Burlington",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,1,0,1,0,0,0,0,0,0,0
"5370217.01","35537","3524","3524002","3524002",5159,"Burlington",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,0,0,1,0,1,0
"5050151.06","505","3506","3506008","3506008",5460,"Ottawa",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5390007.01","35539","3526","3526053","3526053",4672,"St. Catharines",0,0,0,0,0,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,0,0,0,0,0,0
"5390013.02","35539","3526","3526053","3526053",4860,"St. Catharines",0,0,0,0,0,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,0,0,0,0,0,0
"5390014.03","35539","3526","3526053","3526053",3128,"St. Catharines",1,0,1,0,1,0,1,0,,1,0,,1,0,,0,0,0,0,1,0,0,0,0,0,0,0
"5390016.01","35539","3526","3526053","3526053",4910,"St. Catharines",0,0,1,0,0,0,0,0,,1,1,"moderate",0,0,,1,0,1,0,1,0,0,0,0,0,0,0
"5390016.02","35539","3526","3526053","3526053",4366,"St. Catharines",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5390017.01","35539","3526","3526053","3526053",3740,"St. Catharines",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5390017.02","35539","3526","3526053","3526053",4376,"St. Catharines",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"9330191.03","59933","5915","5915004","5915004",5619,"Surrey",0,0,0,0,1,0,0,0,,0,0,,1,0,,1,0,1,0,1,0,0,0,0,0,1,0
"5350521.04","35535","3521","3521010","3521005",6604,"Mississauga",0,0,1,0,1,0,0,0,,1,1,"moderate",1,1,"moderate",1,0,1,0,1,0,0,0,0,0,0,0
"5350521.05","35535","3521","3521010","3521005",4201,"Mississauga",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,0,0,1,0,1,0
"5350524.01","35535","3521","3521010","3521005",4737,"Mississauga",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,0,0,1,0,1,0,0,0,1,0
"5350524.02","35535","3521","3521010","3521005",3579,"Mississauga",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,0,0,1,0,0,0,0,0,1,0
"8350141.01","48835","4811","4811059","4811805",1099,"Alexander 134",0,0,0,0,0,0,0,0,,0,0,,1,0,,0,0,0,0,1,0,0,0,0,0,0,0
"8350141.02","48835","4811","4811059","4811059",6048,"Sturgeon County",0,0,0,0,0,0,0,0,,0,0,,1,1,"intense",0,0,0,0,1,0,0,0,0,0,0,0
"5750006.00","35575","3548","3548094","3548044",2255,"North Bay",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5750007.00","35575","3548","3548094","3548044",2101,"North Bay",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,1,0,1,0,1,0
"5750008.00","35575","3548","3548094","3548044",4304,"North Bay",1,0,1,0,0,0,1,0,,1,1,"moderate",1,1,"moderate",1,0,1,0,1,0,1,0,1,0,1,0
"5750009.00","35575","3548","3548094","3548044",2222,"North Bay",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,1,0,1,0,1,0
"5350513.03","35535","3521","3521010","3521005",3527,"Mississauga",1,1,1,1,1,1,1,1,"intense",1,1,"intense",1,1,"intense",1,0,0,0,1,0,1,0,0,0,1,0
"5350516.01","35535","3521","3521010","3521005",5445,"Mississauga",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5410106.02","35541","3530","3530013","3530016",3449,"Waterloo",1,0,1,0,1,0,1,0,,1,0,,1,0,,0,0,0,0,1,0,0,0,0,0,1,0
"5350516.06","35535","3521","3521010","3521005",4934,"Mississauga",0,0,1,0,1,0,0,0,,1,0,,1,0,,1,0,1,0,1,0,0,0,0,0,0,0
"8250001.10","48825","4806","4806016","4806016",2837,"Calgary",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,1,0,1,0,0,0,0,0,0,0
"5350291.03","35535","3520","3520005","3520005",2302,"Toronto",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,0,0,0,0,0,0
"5350516.08","35535","3521","3521010","3521005",5971,"Mississauga",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,1,0,1,0,1,0
"8250001.11","48825","4806","4806016","4806016",5192,"Calgary",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,1,0,1,0,0,0,0,0,0,0
"5350516.04","35535","3521","3521010","3521005",6250,"Mississauga",1,0,1,0,1,0,1,0,,1,0,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5350516.05","35535","3521","3521010","3521005",6156,"Mississauga",0,0,1,0,0,0,0,0,,1,1,"moderate",0,0,,1,0,1,0,1,0,0,0,0,0,0,0
"5350516.09","35535","3521","3521010","3521005",7000,"Mississauga",0,0,1,1,1,1,0,0,,1,1,"moderate",1,1,"moderate",1,0,1,0,1,0,0,0,0,0,0,0
"5350520.01","35535","3521","3521010","3521005",5483,"Mississauga",0,0,1,0,1,0,0,0,,1,0,,1,0,,1,0,0,0,1,0,0,0,0,0,1,0
"5350520.02","35535","3521","3521010","3521005",7102,"Mississauga",0,0,0,0,0,0,0,0,,1,0,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5350521.01","35535","3521","3521010","3521005",5684,"Mississauga",1,0,1,0,1,0,1,0,,1,0,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5350521.02","35535","3521","3521010","3521005",3483,"Mississauga",0,0,1,0,0,0,0,0,,1,0,,0,0,,1,0,1,0,1,0,0,0,0,0,0,0
"5350521.03","35535","3521","3521010","3521005",4995,"Mississauga",0,0,1,0,1,0,0,0,,1,0,,1,0,,1,0,0,0,1,0,0,0,0,0,1,0
"5430014.04","35543","3529","3529005","3529006",4420,"Brantford",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5350525.02","35535","3521","3521010","3521005",4662,"Mississauga",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,1,0,1,0,1,0
"5350526.01","35535","3521","3521010","3521005",6042,"Mississauga",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,0,0,0,0,0,0
"5350526.02","35535","3521","3521010","3521005",3557,"Mississauga",1,0,1,0,1,0,1,0,,1,0,,1,0,,0,0,0,0,1,0,0,0,0,0,1,0
"5350527.01","35535","3521","3521010","3521005",10665,"Mississauga",0,0,0,0,0,0,0,0,,1,1,"moderate",1,1,"moderate",0,0,0,0,0,0,0,0,0,0,0,0
"5350527.02","35535","3521","3521010","3521005",5258,"Mississauga",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5350529.01","35535","3521","3521010","3521005",3848,"Mississauga",1,1,1,1,1,1,1,1,"moderate",1,1,"intense",1,1,"intense",1,0,1,0,1,0,1,0,1,0,1,0
"5750001.00","35575","3548","3548094","3548044",307,"North Bay",0,0,0,0,0,0,1,0,,1,0,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5750010.00","35575","3548","3548094","3548044",1804,"North Bay",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,1,0,1,0,1,0
"5750011.00","35575","3548","3548094","3548044",4298,"North Bay",0,0,0,0,0,0,1,1,"moderate",1,1,"moderate",1,1,"moderate",0,0,0,0,0,0,0,0,0,0,0,0
"5950011.03","35595","3558","3558004","3558004",3362,"Thunder Bay",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5750012.00","35575","3548","3548094","3548044",4112,"North Bay",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"6020050.01","46602","4611","4611040","4611040",3149,"Winnipeg",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,1,0,1,0,1,0
"6020050.02","46602","4611","4611040","4611040",4690,"Winnipeg",0,0,0,0,0,0,1,1,"moderate",1,1,"moderate",1,1,"moderate",1,0,1,0,1,0,0,0,0,0,0,0
"8250001.13","48825","4806","4806016","4806016",4671,"Calgary",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,1,0,1,0,0,0,0,0,0,0
"5350200.02","35535","3520","3520005","3520005",981,"Toronto",1,0,1,0,1,0,1,0,,1,0,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
"8350165.03","48835","4811","4811034","4811806",1592,"Wabamun 133A",0,0,0,0,0,0,0,0,,0,0,,1,0,,1,0,1,0,1,0,0,0,0,0,0,0
"9330191.04","59933","5915","5915004","5915004",6927,"Surrey",0,0,0,0,1,0,1,1,"moderate",1,1,"moderate",1,1,"moderate",1,0,1,0,1,0,1,0,1,0,1,0
"9300020.03","59930","5909","5909036","5909020",4238,"Chilliwack",0,0,0,0,0,0,1,1,"moderate",1,1,"moderate",1,1,"moderate",1,0,1,0,1,0,0,0,1,0,0,0
"5550044.02","35555","3539","3539036","3539036",3287,"London",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5550044.04","35555","3539","3539036","3539036",2346,"London",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5590018.02","35559","3537","3537039","3537039",5469,"Windsor",1,0,1,0,0,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,1,0,1,0,1,0
"5590019.01","35559","3537","3537039","3537039",4648,"Windsor",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5350213.01","35535","3520","3520005","3520005",2666,"Toronto",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"9330286.03","59933","5915","5915020","5915034",3966,"Coquitlam",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0,0,0,0
"5590019.03","35559","3537","3537039","3537039",10257,"Windsor",0,0,0,0,0,0,1,0,,1,0,,0,0,,1,0,1,0,1,0,0,0,0,0,0,0
"4620069.01","24462","2466","2466023","2466023",3959,"Montréal",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"8350006.03","48835","4811","4811061","4811061",3769,"Edmonton",1,1,1,1,1,1,1,1,"moderate",1,1,"moderate",1,1,"intense",1,0,1,0,1,0,0,0,0,0,0,0
"8350006.04","48835","4811","4811061","4811061",2474,"Edmonton",1,0,1,0,0,0,1,1,"moderate",1,1,"moderate",1,1,"moderate",1,0,1,0,1,0,0,0,0,0,0,0
"3050015.01","13305","1307","1307013","1307014",40,"Fort Folly 1",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0,0,,
"5750002.00","35575","3548","3548094","3548044",6388,"North Bay",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,1,0,1,0,0,0,0,0,0,0
"5750003.00","35575","3548","3548094","3548044",3561,"North Bay",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,1,0,1,0,0,0,0,0,0,0
"5750004.00","35575","3548","3548094","3548044",2625,"North Bay",1,0,1,0,1,0,1,0,,1,0,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5750005.00","35575","3548","3548094","3548044",1425,"North Bay",1,1,1,1,1,1,1,1,"intense",1,1,"intense",1,1,"intense",1,0,1,0,1,0,0,0,0,0,0,0
"5390018.03","35539","3526","3526053","3526053",3735,"St. Catharines",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5410122.02","35541","3530","3530010","3530010",4596,"Cambridge",0,0,0,0,1,0,0,0,,0,0,,1,0,,1,0,1,0,1,0,1,0,1,0,1,0
"5900018.02","35590","3557","3557061","3557061",4847,"Sault Ste. Marie",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5800016.02","35580","3553","3553005","3553005",4228,"Greater Sudbury",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5900101.00","35590","3557","3557051","3557051",2656,"Macdonald, Meredith and Aberdeen Additional",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,1,1,1,0,0,0,0,0,0,,
"9330228.02","59933","5915","5915025","5915025",3734,"Burnaby",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"9150004.00","59915","5935","5935012","5935010",5928,"Kelowna",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,1,0,1,0,0,0,0,0,0,0
"9150005.00","59915","5935","5935012","5935010",4008,"Kelowna",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,1,0,1,0,0,0,0,0,0,0
"9150006.00","59915","5935","5935012","5935010",5628,"Kelowna",1,0,1,0,1,0,1,1,"moderate",1,1,"moderate",1,1,"moderate",1,0,1,0,1,0,0,0,0,0,0,0
"5410004.01","35541","3530","3530013","3530013",5733,"Kitchener",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,1,0,0,0,1,0,1,0,0,0
"5410004.02","35541","3530","3530013","3530013",7251,"Kitchener",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,1,0,1,0,1,0
"5750013.00","35575","3548","3548094","3548044",2794,"North Bay",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5750014.00","35575","3548","3548094","3548044",4604,"North Bay",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5750015.00","35575","3548","3548094","3548044",2717,"North Bay",1,0,1,0,1,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,0,0,0,0,0,0
"5750016.00","35575","3548","3548094","3548044",2757,"North Bay",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5750100.00","35575","3549","3549066","3549066",3863,"Callander",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,,,,
"5800017.01","35580","3553","3553005","3553005",4337,"Greater Sudbury",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5750101.00","35575","3548","3548094","3548034",4750,"East Ferris",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,
"5800001.03","35580","3553","3553005","3553005",5242,"Greater Sudbury",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5800016.01","35580","3553","3553005","3553005",2002,"Greater Sudbury",1,0,1,0,1,0,1,0,,1,0,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5800017.02","35580","3553","3553005","3553005",3304,"Greater Sudbury",1,1,1,0,1,0,1,1,"moderate",1,1,"moderate",1,1,"moderate",1,0,1,0,1,0,0,0,0,0,0,0
"5800161.01","35580","3553","3553005","3553005",4019,"Greater Sudbury",0,0,0,0,0,0,1,0,,1,0,,1,0,,1,0,1,0,1,0,1,0,1,0,1,0
"5900102.00","35590","3557","3557061","3557066",1010,"Prince",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"9330502.01","59933","5915","5915001","5915001",2445,"Langley",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"4080111.03","24408","2494","2494255","2494265",1486,"Larouche",0,0,0,0,0,0,0,0,,0,0,,0,0,,1,0,1,0,1,0,0,0,0,0,0,0
"5390018.01","35539","3526","3526053","3526053",4876,"St. Catharines",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
"8100019.00","48810","4802","4802011","4802012",3305,"Lethbridge",1,0,1,0,1,0,1,0,,1,0,,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
"5390018.02","35539","3526","3526053","3526053",4811,"St. Catharines",0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
